kanji,heisig_number,heisig_keyword,components,primitive_count
誘,982,entice,say; words; keitai; mouth; excel; wheat; cereal; fist; from
稽,983,training,wheat; cereal; understandably; chihuahua with one human leg; delicious; spoon; sitting on the ground; sun; day
穀,984,cereals,samurai; crown; wheat; cereal; cruise missile; missile; wind; crotch
菌,985,germ,flowers; pent in; wheat; cereal
萎,986,numb,flowers; committee; wheat; cereal; woman
米,987,rice,
粉,988,flour,rice; part; eight; sword; dagger
粘,989,sticky,rice; fortune-telling; magic wand; augury; mouth
粒,990,grains,rice; vase; stand up
粧,991,cosmetics,rice; shire; cave; soil; dirt; ground
迷,992,astray,rice; road
粋,993,chic,rice; ninety; nine; baseball; ten; needle
謎,994,riddle,say; words; keitai; mouth; astray; rice; road
糧,995,provisions,rice; quantity; nightbreak; sun; day; one; floor; computer
菊,996,chrysanthemum,flowers; rice cooker; bound up; rice
奥,997,core,drop; pent in; rice; large; St. Bernard
数,998,number,rice; woman; taskmaster
楼,999,watchtower,tree; wood; rice; woman
類,1000,sort,rice; large; St. Bernard; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
漆,1001,lacquer,water; water droplets; water pistol; tree; wood; umbrella; grains of rice
膝,1002,knee,moon; month; flesh; part of the body; tree; wood; umbrella; grains of rice
様,1003,Esq.,tree; wood; sheep; grains of rice
求,1004,request,arrow; grains of rice
球,1005,ball,king; jewel; request; arrow; grains of rice
救,1006,salvation,request; arrow; grains of rice; taskmaster
竹,1007,bamboo,
笑,1008,laugh,bamboo; heavens
笠,1009,bamboo hat,bamboo; vase; stand up
笹,1010,bamboo grass,bamboo; generation
箋,1011,stationery,
筋,1012,muscle,bamboo; moon; month; flesh; part of the body; power; arnold
箱,1013,box,bamboo; inter; Inter Milan; tree; wood; eye
筆,1014,writing brush,bamboo; brush
筒,1015,cylinder,bamboo; same; monks; hood; one; mouth
等,1016,etc.,bamboo; Buddhist temple; soil; dirt; ground; glue
算,1017,calculate,bamboo; eye; two hands
答,1018,solution,bamboo; fit; meeting; umbrella; one; mouth
策,1019,scheme,bamboo; tree; wood; belt
簿,1020,register,bamboo; water; water droplets; water pistol; acupuncturist; specialty; drop; ten; needle; rice field; brains; glue
築,1021,fabricate,bamboo; barge; craft; mediocre; wind; drop; tree; wood
篭,1022,basket,
人,1023,person,
佐,1024,assistant,person; left; by one’s side; craft
侶,1025,partner,person; spine; mouth; drop; mouth
但,1026,however,person; nightbreak; sun; day; one; floor
住,1027,dwell,person; candlestick; lord; drop; king; jewel; ball
位,1028,rank,person; vase; stand up
仲,1029,go-between,person; in; stick; mouth
体,1030,body,person; origin; book; tree; wood; one
悠,1031,remote,permanence; person; stick; fred astaire; taskmaster; heart
件,1032,affair,person; cow
仕,1033,attend,person; samurai
他,1034,other,person; scorpion
伏,1035,prostrated,person; chihuahua; dog; large; drop
伝,1036,transmit,person; rising cloud; two; elbow; wall
仏,1037,Buddha,buddha; person; elbow
休,1038,rest,person; tree; wood
仮,1039,provisional,sham; person; anti-; demonstration; cliff; crotch
伎,1040,performing artist,person; branch; ten; needle; crotch
伯,1041,chief,person; white; dove
俗,1042,vulgar,person; valley; eight; umbrella; mouth
信,1043,faith,person; say; words; keitai; mouth
佳,1044,excellent,person; ivy; square jewel; soil; dirt; ground
依,1045,reliant,person; cloth; clothes; clothing; garment
例,1046,example,person; file; bones; one; ceiling; evening; sword; sabre; saber
個,1047,individual,person; harden; pent in; old; tombstone; gravestone; church; ten; needle; mouth
健,1048,healthy,person; build; brush; stretch
側,1049,side,person; rule; shellfish; clam; oyster; eye; animal legs; eight; sword; sabre; saber
侍,1050,waiter,person; Buddhist temple; soil; dirt; ground; glue
停,1051,halt,person; pavilion; tall; top hat; mouth; crown; street; nail; spike
値,1052,price,person; straightaway; ten; needle; eye; fishhook
倣,1053,emulate,person; set free; compass; direction; taskmaster
傲,1054,arrogance,
倒,1055,overthrow,person; arrival; climax; wall; one; ceiling; elbow; soil; dirt; ground; sword; sabre; saber
偵,1056,spy,person; upright; magic wand; augury; shellfish; clam; oyster; eye; animal legs; eight
僧,1057,Buddhist priest,buddhist priest; person; increase; formerly; horns; rice field; brains; sun; day
億,1058,hundred million,person; idea; sound; vase; stand up; sun; day; heart
儀,1059,ceremony,person; righteousness; sheep; ego; hand; fiesta
償,1060,reparation,person; prize; outhouse; small; little; crown; mouth; shellfish; clam; oyster; eye; animal legs; eight
仙,1061,hermit,person; mountain
催,1062,sponsor,person; mountain; turkey
仁,1063,humanity,person; two
侮,1064,scorn,person; every; reclining; lying down; mother; breasts
使,1065,use,person; history; length; stick; mouth; tucked under the arm
便,1066,convenience,person; grow late; Ameratasu; one; ceiling; sun; tucked under the arm
倍,1067,double,person; muzzle; vase; stand up; mouth
優,1068,tenderness,person; melancholy; summer; head; page; crown; heart; walking legs
伐,1069,fell,person; fiesta
宿,1070,inn,house; person; hundred; one; ceiling; white; dove
傷,1071,wound,person; reclining; lying down; piggy bank; sun; day; piglets
保,1072,protect,person; dumbfounded; mouth; tree; wood
褒,1073,praise,top hat; protect; person; dumbfounded; mouth; tree; wood; scarf
傑,1074,greatness,person; sunglasses; dancing legs; ballerina; evening; tree; wood
付,1075,adhere,person; glue
符,1076,token,bamboo; adhere; sellotape; person; glue
府,1077,municipality,borough; cave; adhere; sellotape; person; glue
任,1078,responsibility,person; porter; drop; samurai
賃,1079,fare,responsibility; person; porter; drop; samurai; shellfish; clam; oyster; eye; animal legs; eight
代,1080,substitute,person; arrow
袋,1081,sack,substitute; person; arrow; garment
貸,1082,lend,substitute; person; arrow; shellfish; clam; oyster; eye; animal legs; eight
化,1083,change,person; spoon; sitting on the ground
花,1084,flower,flowers; change; person; spoon; sitting on the ground
貨,1085,freight,change; person; spoon; sitting on the ground; shellfish; clam; oyster; eye; animal legs; eight
傾,1086,lean,change; person; about that time; spoon; sitting on the ground; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
何,1087,what,person; can; mouth; street; nail; spike
荷,1088,baggage,flowers; what; person; can; mouth; street; nail; spike
俊,1089,sagacious,person; streetwalker; Ministry of silly walks; John Cleese; license; elbow; human legs; walking legs
傍,1090,bystander,person; traffic cop; fez; vase; stand up; crown; compass; direction
俺,1091,myself,person; dachshund; large; St. Bernard; eel; sun; day
久,1092,long time,bound up; person; mummy
畝,1093,furrow,top hat; rice field; brains; long time; mummy; bound up; person
囚,1094,captured,pent in; person
内,1095,inside,person; belt
丙,1096,third class,one; ceiling; inside; person; belt
柄,1097,design,tree; wood; third class; one; ceiling; inside; person; belt
肉,1098,meat,person; inside; belt; person
腐,1099,rot,borough; municipality; cave; adhere; sellotape; person; glue; meat; inside; belt; person
座,1100,sit,squat; cave; shire; assembly line; person; soil; dirt; ground
挫,1101,sprain,finger; fingers; sitting in meditation; assembly line; person; soil; dirt; ground
卒,1102,graduate,top hat; assembly line; person; ten; needle
傘,1103,umbrella,assembly line; person; ten; needle
匁,1104,monme,bound up; tucked under the arm
以,1105,by means of,plow; drop; person
似,1106,similar,becoming; person; by means of; plow; drop; person
併,1107,join,person; puzzle; horns; two hands
瓦,1108,tile,one; ceiling; cane; stick; drop; fishhook; ice
瓶,1109,flower pot,puzzle; horns; two hands; tile; one; ceiling; cane; stick; drop; fishhook; ice
宮,1110,Shinto shrine,shinto shrine; house; spine; mouth; drop
営,1111,occupation,schoolhouse; owl; crown; spine; mouth; drop
善,1112,virtuous,sheep; horns; mouth
膳,1113,dining tray,moon; month; flesh; part of the body; virtuous; sheep; horns; mouth
年,1114,year,sign of the horse; sunglasses
夜,1115,night,top hat; person; walking legs; drop
液,1116,fluid,water; water droplets; water pistol; night; top hat; person; walking legs; drop
塚,1117,hillock,soil; dirt; ground; crown; pig; sow
幣,1118,cash,shredder; small; little; belt; taskmaster; towel
蔽,1119,cover over,flowers; shredder; small; little; belt; taskmaster
弊,1120,abuse,shredder; small; little; belt; taskmaster; two hands
喚,1121,yell,mouth; bound up; four; large; St. Bernard
換,1122,interchange,finger; fingers; bound up; four; large; St. Bernard
融,1123,dissolve,tripod; one; ceiling; mouth; hood; human legs; street; nail; spike; insect
施,1124,alms,banner; direction; compass; direction; reclining; lying down; scorpion
旋,1125,rotation,banner; direction; compass; direction; reclining; lying down; zoo; critters
遊,1126,play,banner; direction; compass; direction; reclining; lying down; child; road
旅,1127,trip,banner; direction; compass; direction; reclining; lying down; Carol in rags; person; rag
勿,1128,not,knot; piglet’s tail
物,1129,thing,cow; knot; piglet’s tail
易,1130,easy,sun; day; knot; piglet’s tail
賜,1131,grant,shellfish; clam; oyster; eye; animal legs; eight; easy; sun; day; knot; piglet’s tail
尿,1132,urine,flag; water
尼,1133,nun,flag; spoon; sitting on the ground
尻,1134,buttocks,flag; nine; baseball
泥,1135,mud,water; water droplets; water pistol; nun; flag; spoon; sitting on the ground
塀,1136,fence,soil; dirt; ground; folding screen; flag; puzzle; horns; two hands
履,1137,footgear,flag; restore; Nelson; column; going; line; fold back; double back; reclining; lying down; sun; day; walking legs
屋,1138,roof,flag; climax; wall; one; ceiling; elbow; soil; dirt; ground
握,1139,grip,finger; fingers; roof; flag climax; wall; one; ceiling; elbow; soil; dirt; ground
屈,1140,yield,flag; exit
掘,1141,dig,finger; fingers; yield; flag; exit
堀,1142,ditch,moat; soil; dirt; ground; yield; flag; exit
居,1143,reside,flag; old; tombstone; gravestone; church; ten; needle; mouth
据,1144,set,finger; fingers; reside; flag; old; tombstone; gravestone; church; ten; needle; mouth
裾,1145,hem,cloak; reside; flag; old; tombstone; gravestone; church; ten; needle; mouth
層,1146,stratum,flag; increase; formerly; horns; rice field; brains; sun; day
局,1147,bureau,flag; phrase; bound up; mouth
遅,1148,slow,flag; sheep; road
漏,1149,leak,water; water droplets; water pistol; flag; rain; weather
刷,1150,printing,flag; towel; sword; sabre; saber
尺,1151,shaku,flag; stick
尽,1152,exhaust,shaku-hachi; flag; stick; ice
沢,1153,swamp,water; water droplets; water pistol; shaku-hachi; flag; stick
訳,1154,translate,say; words; keitai; mouth; shaku-hachi; flag; stick
択,1155,choose,finger; fingers; shaku-hachi; flag; stick
昼,1156,daytime,shaku-hachi; flag; stick; nightbreak; sun; day; one; floor
戸,1157,door,one; flag
肩,1158,shoulder,door; one; ceiling; flag; moon; month; flesh; part of the body
房,1159,tassel,door; one; ceiling; flag; compass; direction
扇,1160,fan,door; one; ceiling; flag; feathers; wings
炉,1161,hearth,hearth-fire; door; one; ceiling; flag
戻,1162,re-,door; one; ceiling; flag; large; St. Bernard
涙,1163,tears,water; water droplets; water pistol; re-; door; one; ceiling; flag; large; St. Bernard
雇,1164,employ,door; one; ceiling; flag; turkey
顧,1165,look back,employ; door; one; ceiling; flag; turkey; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
啓,1166,disclose,bouncer; door; one; ceiling; flag; taskmaster; mouth
示,1167,show,altar; two; small
礼,1168,salutation,salute; altar; fishhook
祥,1169,auspicious,altar; sheep
祝,1170,celebrate,altar; elder brother; teenager; mouth; human legs
福,1171,blessing,altar; wealth; one; ceiling; mouth; rice field; brains
祉,1172,welfare,altar; stop; footprint
社,1173,company,altar; soil; dirt; ground
視,1174,inspection,altar; see; telescope; eye; human legs
奈,1175,Nara,nara; large; St. Bernard; altar; show; two; small
尉,1176,military officer,flag; altar; show; two; small; glue
慰,1177,consolation,military officer; flag; altar; show; two; small; glue; heart
款,1178,goodwill,samurai; altar; show; two; small; lack; yawn
禁,1179,prohibition,grove; tree; wood; altar; show; two; small
襟,1180,collar,cloak; prohibition; grove; tree; wood; altar; show; two; small
宗,1181,religion,house; altar; show; two; small
崇,1182,adore,mountain; religion; house; altar; show; two; small
祭,1183,ritual,moon; month; flesh; part of the body; crotch; altar; show; two; small
察,1184,guess,house; ritual; moon; month; flesh; part of the body; crotch; altar; show; two; small
擦,1185,grate,finger; fingers; guess; house; ritual; moon; month; flesh; part of the body; crotch; altar; show; two; small
由,1186,wherefore,sprout; shoot
抽,1187,pluck,finger; fingers; sprout; shoot
油,1188,oil,water; water droplets; water pistol; sprout; shoot
袖,1189,sleeve,cloak; sprout; shoot
宙,1190,mid-air,house; sprout; shoot
届,1191,deliver,flag; sprout; shoot
笛,1192,flute,bamboo; sprout; shoot
軸,1193,axis,car; sprout; shoot
甲,1194,armor,armour; roots
押,1195,push,finger; fingers; armour; armor; roots
岬,1196,headland,mountain; armour; armor; roots
挿,1197,insert,finger; fingers; thousand; armour; armor; roots
申,1198,speaketh,monkey; sun; day; stick
伸,1199,expand,person; monkey; sun; day; stick
神,1200,gods,altar; monkey; sun; day; stick
捜,1201,search,finger; fingers; Buddha’s hand; monkey; sun; day; stick; crotch
果,1202,fruit,rice field; brains; tree; wood
菓,1203,confectionary,flowers; fruit; rice field; brains; tree; wood
課,1204,chapter,say; words; keitai; mouth; fruit; rice field; brains; tree; wood
裸,1205,naked,cloak; fruit; rice field; brains; tree; wood
斤,1206,ax,axe
析,1207,chop,tree; wood; axe
所,1208,place,door; one; ceiling; flag; axe
祈,1209,pray,altar; axe
近,1210,near,axe; road
折,1211,fold,finger; fingers; axe
哲,1212,philosophy,fold; finger; fingers; axe; mouth
逝,1213,departed,fold; finger; fingers; axe; road
誓,1214,vow,fold; finger; fingers; axe; say; words; keitai; mouth
斬,1215,chop off,executioner; car; axe
暫,1216,temporarily,executioner; chop off; car; axe; sun; day
漸,1217,steadily,water; water droplets; water pistol; executioner; chop off; car; axe
断,1218,severance,fishhook; rice; axe
質,1219,substance,axe; shellfish; clam; oyster; eye; animal legs; eight
斥,1220,reject,axe; drop
訴,1221,accusation,say; words; keitai; mouth; reject; axe; drop
昨,1222,yesterday,sun; day; saw
詐,1223,lie,say; words; keitai; mouth; saw
作,1224,make,person; saw
雪,1225,snow,rain; weather; broom
録,1226,record,metal; gold; dustpan; broom; grains of rice
剥,1227,peel off,
尋,1228,inquire,broom; craft; mouth; glue
急,1229,hurry,bound up; broom; heart
穏,1230,calm,wheat; cereal; hideaway; claw; vulture; broom; heart
侵,1231,encroach,person; French maid; tickle; broom; crown; crotch
浸,1232,immersed,water; water droplets; water pistol; French maid; tickle; broom; crown; crotch
寝,1233,lie down,house; turtle; French maid; tickle; broom; crown; crotch
婦,1234,lady,woman; feather duster; broom; apron; crown; towel
掃,1235,sweep,finger; fingers; feather duster; broom; apron; crown; towel
当,1236,hit,small; broom
彙,1237,glossary,broken broom; mutual; crown; fruit; rice field; brains; tree; wood; broom*
争,1238,contend,bound up; rake
浄,1239,clean,water; water droplets; water pistol; contend; bound up; rake
事,1240,matter,one; ceiling; mouth; rake
唐,1241,T'ang,T’ang; cave; rake; mouth
糖,1242,sugar,rice; T’ang; cave; rake; mouth
康,1243,sane,ease; cave; sieve; rake; grains of rice
逮,1244,apprehend,sieve; rake; grains of rice; road
伊,1245,Italy,italy; person; mop
君,1246,old boy,mop; mouth
群,1247,flock,old boy; mop; mouth; sheep
耐,1248,-proof,comb; glue
需,1249,demand,rain; weather; comb
儒,1250,Confucian,confucian; person; demand; rain; weather; comb
端,1251,edge,vase; stand up; pick-axe; mountain; comb
両,1252,both,street; nail; spike; belt; shovel
満,1253,full,water; water droplets; water pistol; flowers; both; street; nail; spike; belt; shovel
画,1254,brush-stroke,one; ceiling; sprout; shoot; shovel
歯,1255,tooth,stop; footprint; bag of rice; shovel
曲,1256,bend,rice field; brains; stick
曹,1257,cadet,one; bend; sun; day
遭,1258,encounter,cadet; one; bend; sun; day; road
漕,1259,rowing,water; water droplets; water pistol; cadet; one; bend; sun; day
槽,1260,vat,tree; wood; cadet; one; bend; sun; day
斗,1261,Big Dipper,big dipper; measuring cup; big dipper; The Plough; drop; ten; needle
料,1262,fee,rice; measuring cup; big dipper; The Plough; drop; ten; needle
科,1263,department,wheat; cereal; measuring cup; big dipper; The Plough; drop; ten; needle
図,1264,map,pent in; measuring cup; big dipper; The Plough; drop; ten; needle
用,1265,utilize,moon; month; flesh; part of the body; walking stick
庸,1266,comfortable,commonplace; cave; rake; screwdriver; utilise; utilize; moon; month; flesh; part of the body; walking stick
備,1267,equip,person; flowers; cliff; screwdriver; utilise; utilize; moon; month; flesh; part of the body; walking stick
昔,1268,once upon a time,salad; flowers; one; floor; sun; day
錯,1269,confused,metal; gold; once upon a time; storyteller; salad; sun; day
借,1270,borrow,person; once upon a time; storyteller; salad; sun; day
惜,1271,pity,Freud; state of mind; once upon a time; storyteller; salad; sun; day
措,1272,set aside,finger; fingers; once upon a time; storyteller; salad; sun; day
散,1273,scatter,salad; moon; month; flesh; part of the body; taskmaster
廿,1274,twenty,
庶,1275,commoner,caverns; cave; twenty; oven-fire; barbecue
遮,1276,intercept,commoner; caverns; cave; twenty; oven-fire; barbecue; road
席,1277,seat,caverns; cave; twenty; towel
度,1278,degrees,caverns; cave; twenty; crotch
渡,1279,transit,water; water droplets; water pistol; degrees; caverns; cave; twenty; crotch
奔,1280,bustle,large; St. Bernard; haystack; ten; needle
噴,1281,erupt,mouth; pitchfork; haystack; ten; needle; shellfish; clam; oyster; eye; animal legs; eight
墳,1282,tomb,soil; dirt; ground; pitchfork; haystack; ten; needle; shellfish; clam; oyster; eye; animal legs; eight
憤,1283,aroused,Freud; state of mind; pitchfork; haystack; ten; needle; shellfish; clam; oyster; eye; animal legs; eight
焼,1284,bake,hearth fire; lofty; strawman; wickerman; haystack; ten; needle; one; human legs
暁,1285,daybreak,sun; lofty; strawman; wickerman; haystack; ten; needle; one; human legs
半,1286,half,small; ten; needle
伴,1287,consort,person; half
畔,1288,paddy ridge,paddy-ridge; rice field; brains; half
判,1289,judgment,judgement; half; sword; sabre; saber
拳,1290,fist,quarter; hand
券,1291,ticket,quarter; sword; dagger
巻,1292,scroll,quarter; snake; self
圏,1293,sphere,pent in; scroll; quarter; snake; self
勝,1294,victory,edam; moon; month; flesh; part of the body; quarter; power; muscle; arnold
藤,1295,wisteria,flowers; edam; moon; month; flesh; part of the body; quarter; grains of rice
謄,1296,facsimilie,mimeograph; facsimile; edam; moon; month; flesh; part of the body; quarter; say; words; keitai; mouth
片,1297,one-sided,waiter with wine on tray
版,1298,printing block,one-sided; waiter with wine on tray; anti-; demonstration; cliff; crotch
之,1299,of,Zorro; building blocks; zig-zag
乏,1300,destitution,drop; of; Zorro; building blocks; zig-zag
芝,1301,turf,flowers; of; Zorro; building blocks; zig-zag
不,1302,negative,one; ceiling; person; drop
否,1303,negate,negative; mouth
杯,1304,cupfuls,tree; wood; negative
矢,1305,dart,drop; heavens
矯,1306,rectify,dart; drop; heavens; angel; heavens; mouth; hood; mouth
族,1307,tribe,banner; direction; compass; direction; reclining; lying down; dart; drop; heavens
知,1308,know,dart; drop; heavens; mouth
智,1309,wisdom,know; dart; drop; heavens; mouth; sun; day; tongue wagging
挨,1310,shove,finger; fingers; elbow; dart; drop; heavens
矛,1311,halberd,beforehand
柔,1312,tender,halberd; beforehand; tree; wood
務,1313,task,halberd; beforehand; taskmaster; power; muscle; arnold
霧,1314,fog,rain; weather; task; halberd; beforehand; taskmaster; power; muscle; arnold
班,1315,squad,sword; spear; cutlass; king; jewel; ball
帰,1316,homecoming,sword; spear; cutlass; feather duster; broom; apron; crown; towel
弓,1317,bow,
引,1318,pull,bow; stick
弔,1319,condolences,bow; walking stick
弘,1320,vast,bow; elbow
強,1321,strong,bow; elbow; insect
弥,1322,more and more,bow; hammock; reclining; lying down; small; little
弱,1323,weak,bow; ice
溺,1324,drowning,water; water droplets; water pistol; weak; bow; ice
沸,1325,seethe,water; water droplets; water pistol; dollar; bow; stick
費,1326,expense,dollar; bow; stick; shellfish; clam; oyster; eye; animal legs; eight
第,1327,No.,no.; bamboo; dollar; bow; stick
弟,1328,younger brother,horns; dollar; bow; stick
巧,1329,adroit,craft; snare
号,1330,nickname,mouth; snare
朽,1331,decay,tree; wood; snare
誇,1332,boast,say; words; keitai; mouth; Batman; large; St. Bernard; chandelier; one; ceiling; snare
顎,1333,chin,mousetrap; mouth; one; ceiling; snare; head; page; one; ceiling; drop; shellfish; clam; oyster; eye; animal legs; eight
汚,1334,dirty,water; water droplets; water pistol; snare; one; spike; stick
与,1335,bestow,slingshot; catapult; one
写,1336,copy,crown; bestow; slingshot; catapult; one
身,1337,somebody,nose
射,1338,shoot,somebody; nose; glue
謝,1339,apologize,say; words; keitai; mouth; shoot bang bang; somebody; nose; glue
老,1340,old man,soil; dirt; ground; spoon; sitting on the ground
考,1341,consider,old man; slingshot; catapult
孝,1342,filial piety,old man; child
教,1343,teach,filial piety; old man; child; taskmaster
拷,1344,torture,finger; fingers; consider; old man; slingshot; catapult
者,1345,someone,puppet; sooty; old man; sun; day
煮,1346,boil,someone; puppet; sooty; old man; sun; day; oven-fire; barbecue
著,1347,renowned,flowers; someone; puppet; sooty; old man; sun; day
箸,1348,chopsticks,bamboo; someone; puppet; sooty; old man; sun; day
署,1349,signature,eye; cross-eyed; net; someone; puppet; sooty; old man; sun; day
暑,1350,sultry,sun; day; someone; puppet; sooty; old man
諸,1351,various,say; words; keitai; mouth; someone; puppet; sooty; old man; sun; day
猪,1352,boar,pack of wild dogs; someone; puppet; sooty; old man; sun; day
渚,1353,strand,water; water droplets; water pistol; someone; puppet; sooty; old man; sun; day
賭,1354,gamble,shellfish; clam; oyster; eye; animal legs; eight; someone; puppet; sooty; old man; sun; day
峡,1355,gorge,mountain; scissors; husband; horns
狭,1356,cramped,pack of wild dogs; scissors; husband; horns
挟,1357,sandwiched,finger; fingers; scissors; husband; horns
頬,1358,cheek,
追,1359,chase,maestro; road
阜,1360,large hill,maestro; ten; needle
師,1361,expert,maestro; noren; one; ceiling; towel
帥,1362,commander,maestro; towel
官,1363,bureaucrat,house; maestro without baton
棺,1364,coffin,tree; wood; bureaucrat; house; maestro without baton
管,1365,pipe,bamboo; bureaucrat; house; maestro without baton
父,1366,father,
釜,1367,cauldron,father; metal; gold
交,1368,mingle,top hat; father
効,1369,merit,mingle; top hat; father; power; muscle; arnold
較,1370,contrast,car; mingle; top hat; father
校,1371,exam,tree; wood; mingle; top hat; father
足,1372,leg,mouth; mending; mend
促,1373,stimulate,person; leg; mouth; mending; mend
捉,1374,nab,finger; fingers; leg; mouth; mend
距,1375,long-distance,wooden leg; mouth; stop; footprint; giant
路,1376,path,wooden leg; mouth; stop; footprint; each; walking legs; mouth
露,1377,dew,rain; weather; path; wooden leg; mouth; stop; footprint; each; walking legs; mouth
跳,1378,hop,wooden leg; mouth; stop; footprint; portent; omen
躍,1379,leap,wooden leg; mouth; stop; footprint; futon; feathers; wings; turkey
践,1380,tread,wooden leg; mouth; stop; footprint; parade float
踏,1381,step,wooden leg; mouth; stop; footprint; wednesday; boots; water; sun; day
踪,1382,trail,
骨,1383,skeleton,joint; moon; month; flesh; part of the body
滑,1384,slippery,water; water droplets; water pistol; skeleton; joint; moon; month; flesh; part of the body
髄,1385,marrow,skeleton; joint; moon; month; flesh; part of the body; highwayman; possess; by one’s side; road
禍,1386,calamity,altar; jawbone; joint; hood; mouth
渦,1387,whirlpool,water; water droplets; water pistol; jawbone; joint; hood; mouth
鍋,1388,pot,metal; gold; jawbone; joint; hood; mouth
過,1389,overdo,jawbone; joint; hood; mouth; road
阪,1390,Heights,heights; pinnacle; parthenon; acropolis; anti-; demonstration; cliff; crotch
阿,1391,Africa,africa; pinnacle; parthenon; acropolis; can; mouth; street; nail; spike
際,1392,occasion,pinnacle; parthenon; acropolis; ritual; moon; month; flesh; part of the body; crotch; altar; show; two; small
障,1393,hinder,pinnacle; parthenon; acropolis; badge; vase; stand up; sunflower; early; sun; day; ten; needle
隙,1394,chink,pinnacle; parthenon; acropolis; small; little; sun; day; little
随,1395,follow,pinnacle; parthenon; acropolis; highwayman; possess; by one’s side; moon; month; flesh; part of the body; road
陪,1396,auxiliary,obeisance; pinnacle; parthenon; acropolis; muzzle; vase; stand up; mouth
陽,1397,sunshine,pinnacle; parthenon; acropolis; piggy bank; sun; day; piglets
陳,1398,line up,exhibit; pinnacle; parthenon; acropolis; east; tree; wood; sun; day
防,1399,ward off,pinnacle; parthenon; acropolis; compass; direction
附,1400,affixed,pinnacle; parthenon; acropolis; adhere; sellotape; person; glue
院,1401,Inst.,pinnacle; parthenon; acropolis; perfect; house; beginnings; two; human legs
陣,1402,camp,pinnacle; parthenon; acropolis; car
隊,1403,regiment,pinnacle; parthenon; acropolis; animal horns; sow; pig; wart hog; regimental mascot
墜,1404,crash,regiment; pinnacle; parthenon; acropolis; animal horns; sow; pig; wart hog; regimental mascot; soil; dirt; ground
降,1405,descend,pinnacle; parthenon; acropolis; walking legs; sunglasses with one lens missing; monocle
階,1406,story,storey; pinnacle; parthenon; acropolis; all; compare; spoon; sitting on the ground; white; dove
陛,1407,highness,pinnacle; parthenon; acropolis; compare; spoon; sitting on the ground; soil; dirt; ground
隣,1408,neighboring,neighbouring; pinnacle; parthenon; acropolis; shoeshine; rice; sunglasses; dancing legs; ballerina; evening
隔,1409,isolate,pinnacle; parthenon; acropolis; tripod; one; ceiling; mouth; hood; human legs; street; nail; spike
隠,1410,conceal,pinnacle; parthenon; acropolis; hideaway; claw; vulture; broom; heart
堕,1411,degenerate,pinnacle; parthenon; acropolis; possess; by one’s side; moon; month; flesh; part of the body; ground; soil; dirt; ground
陥,1412,collapse,pinnacle; parthenon; acropolis; straight-jacket; bound up; olden times; old days; stick; sun; day
穴,1413,hole,house; eight
空,1414,empty,hole; house; human legs; craft
控,1415,withdraw,finger; fingers; empty; sky; hole; house; human legs; craft
突,1416,stab,hole; house; human legs; large; St. Bernard
究,1417,research,hole; house; human legs; nine; baseball
窒,1418,plug up,hole; house; human legs; climax; wall; one; ceiling; elbow; soil; dirt; ground
窃,1419,stealth,hole; house; human legs; cut; seven; sword; dagger
窟,1420,cavern,hole; house; human legs; yield; flag; exit
窪,1421,depression,hole; house; human legs; water; water droplets; water pistol; ivy; square jewel; soil; dirt; ground
搾,1422,squeeze,finger; fingers; tight; hole; house; human legs; saw
窯,1423,kiln,hole; house; human legs; sheep; oven-fire; barbecue
窮,1424,hard up,hole; house; human legs; somebody; nose; bow
探,1425,grope,finger; fingers; paper punch; Miss World; hole; house; human legs; tree; wood
深,1426,deep,water; water droplets; water pistol; paper punch; Miss World; hole; house; human legs; tree; wood
丘,1427,hill,axe; one; floor
岳,1428,Point,point; hill; axe; one; floor; mountain
兵,1429,soldier,hill; axe; one; floor; animal legs; eight
浜,1430,seacoast,water; water droplets; water pistol; soldier; hill; axe; one; floor; animal legs; eight
糸,1431,thread,spiderman
織,1432,weave,thread; spiderman; kazoo; sound; vase; stand up; sun; day; fiesta
繕,1433,darning,thread; spiderman; virtuous; sheep; horns; mouth
縮,1434,shrink,thread; spiderman; inn; house; person; hundred; one; ceiling; white; dove
繁,1435,luxuriant,cleverness; reclining; lying down; mother; breasts; taskmaster; thread; spiderman
縦,1436,vertical,thread; spiderman; accompany; Nelson; column; going; line; horns; mend
緻,1437,fine,
線,1438,line,thread; spiderman; spring; white; dove; water
綻,1439,come apart at the seams,thread; spiderman; determine; determined; house; mend
締,1440,tighten,thread; spiderman; sovereign; vase; stand up; apron; crown; towel
維,1441,fiber,thread; spiderman; turkey
羅,1442,gauze,eye; cross-eyed; net; fibre; thread; spiderman; turkey
練,1443,practice,thread; spiderman; east; tree; wood; sun; day
緒,1444,thong,thread; spiderman; someone; puppet; sooty; old man; sun; day
続,1445,continue,thread; spiderman; sell; samurai; crown; human legs
絵,1446,picture,thread; spiderman; meeting; one; wall; umbrella; rising cloud; two; elbow; wall
統,1447,overall,thread; spiderman; allot; infant; toddler; top hat; elbow; human legs
絞,1448,strangle,thread; spiderman; mingle; top hat; father
給,1449,salary,thread; spiderman; fit; meeting; umbrella; one; mouth
絡,1450,entwine,thread; spiderman; each; walking legs; mouth
